anime_id,name,genre,type,episodes,rating,members
1598,"Shin Hurricane Polymar","Action, Martial Arts, Sci-Fi, Super Power",OVA,2,6.14,752
1599,"Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan","Adventure, Comedy, Kids, Sci-Fi",Special,1,6.14,219
1600,"Bohemian Rhapsody","Music, Sci-Fi, Space",Music,1,6.13,3005
1601,"Houseki no Kuni","Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156
1602,"Mighty Orbots","Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210
1603,"Arei no Kagami: Way to the Virgin Space","Action, Adventure, Sci-Fi, Space",Movie,1,6.12,549
1604,"Genocyber","Action, Horror, Mecha, Psychological, Sci-Fi",OVA,5,6.12,12158
1605,"Ginga Tansa 2100-nen: Border Planet","Sci-Fi",Special,1,6.12,336
1606,"Kyouryuu Tankentai Born Free","Action, Sci-Fi",TV,25,6.12,236
1607,"Mobile Suit SD Gundam Mk III","Mecha, Parody, Sci-Fi",OVA,6,6.12,1805
1608,"Puchitto Gargantia Special","Comedy, Mecha, Sci-Fi",Special,1,6.12,1786
1609,"Yonimo Osoroshii Nihon Mukashibanashi","Dementia, Horror, Psychological",OVA,3,6.12,655
1610,"Dallos","Action, Mecha, Sci-Fi",OVA,4,6.11,2520
1611,"Lily C.A.T.","Horror, Sci-Fi, Space",Movie,1,6.11,2068
1612,"Bamboo Blade: CM Fanfu-Fufe-Fo","Comedy, Parody, Sci-Fi",Special,24,6.1,455
1613,"Buddha Saitan","Psychological, Romance, Supernatural",Movie,1,6.1,3824
1614,"Byulbyul Iyagi","Drama, Psychological",Movie,6,6.1,235
1615,"Kikumana","Dementia, Psychological",ONA,1,6.1,4723
1616,"Rokushin Gattai GodMars (1982)","Action, Mecha, Sci-Fi, Space",Movie,1,6.1,304
1617,"Yamato 2520","Action, Adventure, Military, Sci-Fi",OVA,3,6.1,726
1618,"Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan","Comedy, Sci-Fi, Shounen",Movie,1,6.09,576
1619,"Geisters: Fractions of the Earth","Action, Sci-Fi",TV,26,6.09,670
1620,"Miracle Shoujo Limit-chan","Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",TV,25,6.09,236
1621,"Ra/Radio Noise*Planet","Adventure, Psychological, Sci-Fi",OVA,1,6.09,595
1622,"Rokushin Gattai GodMars: Juunanasai no Densetsu","Action, Mecha, Sci-Fi, Space",OVA,1,6.09,408
1623,"Ultraviolet: Code 044","Action, Sci-Fi",TV,12,6.09,3784
1624,"Adachi-ga Hara","Sci-Fi",Movie,1,6.08,516
1625,"Divergence Eve","Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833
1626,"Getter Robo (Movie)","Action, Mecha, Sci-Fi, Shounen",Movie,1,6.08,527
1627,"Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue","Action, Sci-Fi",ONA,1,6.08,1348
1628,"Najica Dengeki Sakusen","Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605
1629,"Scoopers","Action, Sci-Fi",OVA,1,6.08,195
1630,"Time Slip Ichimannen: Prime Rose","Action, Adventure, Drama, Romance, Sci-Fi",Special,1,6.08,584
1631,"Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA","Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4,6.08,550
1632,"Wakusei Robo Danguard Ace tai Konchuu Robot Gundan","Mecha, Sci-Fi",Movie,1,6.08,232
1633,"Oh! Super Milk-chan","Action, Comedy, Parody, Sci-Fi",TV,12,6.07,2757
1634,"Ultraman USA","Action, Adventure, Sci-Fi",Movie,1,6.07,243
1635,"Defend Love","Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,6.06,1162
1636,"Gunparade Orchestra","Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",TV,24,6.06,2816
1637,"Ninja &amp; Soldier","Psychological",Movie,1,6.06,166
1638,"Ryuusei Sentai Musumet","Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13,6.06,1331
1639,"Seihou Tenshi Angel Links","Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13,6.06,4817
1640,"Shijin no Shougai","Drama, Fantasy, Psychological",Movie,1,6.06,541
1641,"Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!","Action, Mecha, Sci-Fi, Super Power",Movie,1,6.05,389
1642,"Shuten Douji","Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural",OVA,4,6.05,1036
1643,"AIKa","Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7,6.04,17545
1644,"Angel Cop","Action, Police, Sci-Fi",OVA,6,6.04,5663
1645,"Birth","Action, Adventure, Comedy, Sci-Fi",OVA,1,6.04,2129
1646,"Bouken! Iczer 3","Action, Adventure, Sci-Fi",OVA,6,6.04,1218
1647,"Deimos no Hanayome: Ran no Kumikyoku","Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural",OVA,1,6.04,2030
1648,"Gall Force: New Era","Action, Mecha, Military, Sci-Fi, Space",OVA,2,6.04,950
1649,"Install Pilot","Action, Sci-Fi, Shounen",Special,1,6.04,456
1650,"Nayuta","Action, Sci-Fi, Shoujo",OVA,1,6.04,549
1651,"Regalia: The Three Sacred Stars","Action, Mecha, Sci-Fi",TV,13,6.03,16766
1652,"Tetsuwan Atom: Ao Kishi no Kan","Action, Mecha, Sci-Fi",Movie,1,6.04,282
1653,"Transformers Superlink Special","Adventure, Kids, Mecha, Sci-Fi, Shounen",Special,1,6.04,418
1654,"Transformers: Scramble City","Action, Mecha, Sci-Fi, Shounen",OVA,1,6.04,792
1655,"Anime Oyako Gekijou","Adventure, Fantasy, Historical, Kids, Sci-Fi",TV,26,6.03,1074
1656,"Kotetsu no Daibouken","Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2,6.03,1420
1657,"Shihaisha no Tasogare","Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",OVA,1,6.03,4377
1658,"Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari","Comedy, Mecha, Police, Sci-Fi",TV,12,6.02,37993
1659,"Avenger","Adventure, Fantasy, Sci-Fi, Shounen",TV,13,6.02,12286
1660,"Babel Nisei (1992)","Action, Mecha, Sci-Fi",OVA,4,6.02,1074
1661,"Chouon Senshi Borgman: Lovers Rain","Action, Demons, Sci-Fi, Shounen",Movie,1,6.02,404
1662,"Firestorm","Action, Mecha, Military, Sci-Fi",TV,26,6.02,615
1663,"G-On Riders","Action, Comedy, School, Sci-Fi",TV,13,6.02,2606
1664,"Sailor Victory","Action, Comedy, Mecha, Sci-Fi",OVA,2,6.02,801
1665,"Soul Link Special","Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1,6.02,1973
1666,"Baton","Adventure, Sci-Fi",Movie,3,6.01,1482
1667,"DušaN","Music, Psychological",Music,1,6.01,419
1668,"SOS TV Walpurgis Night Fever","Comedy, Sci-Fi",ONA,11,6.01,422
1669,"Techno Police 21C","Action, Mecha, Police, Sci-Fi",Movie,1,6.01,402
1670,"Ulysses 31 Pilot","Action, Adventure, Sci-Fi, Space",Special,1,6.01,218
1671,"Gdleen","Fantasy, Sci-Fi",OVA,1,6,408
1672,"Sekai Kei Sekai Ron","Psychological, Sci-Fi",OVA,1,6,644
1673,"D-1 Devastator","Mecha, Sci-Fi",OVA,2,5.99,320
1674,"Hoshizora Kiseki","Romance, Sci-Fi",ONA,1,5.99,7674
1675,"Si Ling Bianma: Zhi Shijie Caozong Zhe","Fantasy, Game, Horror, Mystery, Parody, Psychological",ONA,12,5.99,563
1676,"Space Station No.9","Music, Sci-Fi",Music,1,5.99,1629
1677,"Beast Saga","Action, Kids, Sci-Fi, Shounen",TV,38,5.98,861
1678,"Donyatsu Specials","Comedy, Sci-Fi, Seinen",Special,2,5.98,231
1679,"Magma Taishi","Action, Sci-Fi, Shounen, Space, Super Power",OVA,13,5.98,421
1680,"Tactical Roar Special","Action, Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,5.98,1252
1681,"Mobile Suit SD Gundam Mk V","Comedy, Mecha, Parody, Sci-Fi",OVA,3,5.97,1294
1682,"Mother: Saigo no Shoujo Eve","Adventure, Drama, Sci-Fi",Movie,1,5.97,697
1683,"Mahou no Tenshi Creamy Mami: Zutto Kitto Motto","Fantasy, Magic, Music, Romance, School, Sci-Fi, Shoujo",Music,1,5.96,129
1684,"Dai Yamato Zero-gou","Sci-Fi, Space",OVA,5,5.95,566
1685,"Juusenki L-Gaim II: Farewell My Lovely + Pentagona Doors","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",OVA,1,5.95,375
1686,"MAPS","Adventure, Comedy, Sci-Fi",OVA,4,5.95,1007
1687,"Mujigen Hunter Fandora","Adventure, Fantasy, Sci-Fi",OVA,3,5.95,688
1688,"Psycho Diver: Mashou Bosatsu","Horror, Psychological, Sci-Fi",OVA,1,5.95,2137
1689,"Koroshiya 1 The Animation: Episode 0","Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen",OVA,1,5.94,5704
1690,"Down Load: Namu Amida Butsu wa Ai no Uta","Action, Adventure, Psychological, Sci-Fi",OVA,1,5.93,740
1691,"Ginsoukikou Ordian","Mecha, Sci-Fi",TV,24,5.93,1304
1692,"Hoshi no Umi no Amuri","Adventure, Fantasy, Sci-Fi",OVA,3,5.93,2443
1693,"Majokko Club Yoningumi: A Kuukan kara no Alien X","Action, Comedy, Magic, Parody, Sci-Fi",OVA,1,5.92,441
1694,"Malice@Doll","Horror, Psychological, Sci-Fi",OVA,3,5.92,1739
1695,"Mobile Suit Gundam ZZ: Gundam Frag.","Action, Mecha, Military, Sci-Fi",OVA,2,5.92,2058
1696,"Tobira wo Akete","Action, Adventure, Fantasy, Sci-Fi",Movie,1,5.92,894
1697,"Babel Nisei (2001)","Action, Adventure, Mystery, Sci-Fi, Shounen, Supernatural",TV,13,5.91,1502
1698,"Ryuu Seiki","Action, Demons, Fantasy, Sci-Fi",OVA,2,5.91,897
1699,"Coluboccoro","Fantasy, Sci-Fi",OVA,1,5.89,1081
1700,"DinoZone","Adventure, Sci-Fi, Shounen",OVA,5,5.9,636
1701,"Karen Senki","Action, Sci-Fi",ONA,11,5.9,8697
1702,"All That Gundam","Action, Mecha, Sci-Fi",Special,1,5.89,2760
1703,"Aquarion Logos","Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,5.89,11756
1704,"G-On Riders Special","Comedy, Ecchi, Sci-Fi",Special,1,5.89,302
1705,"Gundam: Mission to the Rise","Action, Mecha, Sci-Fi",Special,1,5.89,2710
1706,"Rean no Tsubasa","Fantasy, Mecha, Sci-Fi",ONA,6,5.89,2228
1707,"Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold","Action, Sci-Fi",OVA,1,5.89,199
1708,"Divine Gate","Action, Fantasy, Sci-Fi",TV,12,5.88,83271
1709,"Honey Tokyo","Sci-Fi",ONA,1,5.88,1410
1710,"Juusenki L-Gaim I: Pentagona Window + Lady Gyabure","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",OVA,1,5.88,409
1711,"Kagaku na Yatsura","Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",OVA,1,5.88,10812
1712,"Platonic Chain: Web","Sci-Fi, Slice of Life",Special,1,5.88,322
1713,"Shin Seiki Den Mars","Mecha, Sci-Fi, Shounen",TV,13,5.88,556
1714,"Super Milk-chan","Action, Comedy, Parody, Sci-Fi",TV,14,5.88,2476
1715,"Loups=Garous Pilot","Mystery, Sci-Fi, Thriller",Special,1,5.87,622
1716,"Aura Battler Dunbine OVA","Adventure, Mecha, Sci-Fi",OVA,3,5.86,972
1717,"Gundam: G no Reconguista","Action, Mecha, Sci-Fi, Space",TV,26,5.86,16538
1718,"Seihou Tenshi Angel Links Special","Comedy, Sci-Fi, Space",Special,1,5.86,310
1719,"Blame! Prologue","Action, Mecha, Sci-Fi",OVA,2,5.85,4703
1720,"Chikotan","Music, Psychological",Movie,1,5.87,145
1721,"Portable Kuukou","Music, Sci-Fi",Music,1,5.85,1515
1722,"Rakushou! Hyper Doll","Adventure, Comedy, Magic, Sci-Fi, Shounen",OVA,2,5.85,937
1723,"Choujin Locke: Mirror Ring","Action, Sci-Fi, Super Power",OVA,1,5.84,391
1724,"Love Position: Halley Densetsu","Fantasy, Sci-Fi",OVA,1,5.84,398
1725,"Next Senki Ehrgeiz","Action, Mecha, Sci-Fi",TV,12,5.84,472
1726,"Soul Link Picture Drama","Romance, Sci-Fi",Special,3,5.84,603
1727,"Awake","Action, Mecha, Parody, Sci-Fi",Special,2,5.83,276
1728,"Misute♡naide Daisy","Comedy, Romance, Sci-Fi",TV,12,5.83,720
1729,"Utopa","Sci-Fi",Movie,1,5.83,590
1730,"Ice Movie","Action, Military, Sci-Fi",Movie,1,5.82,804
1731,"Platonic Chain","Sci-Fi, Slice of Life",TV,24,5.82,1091
1732,"Shinkai no Kantai: Submarine 707","Action, Adventure, Military, Sci-Fi",OVA,1,5.82,299
1733,"Transformers Zone","Mecha, Sci-Fi",OVA,1,5.82,791
1734,"Alexander Senki","Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural",TV,13,5.81,4014
1735,"Cyborg 009: The Reopening","Action, Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.81,971
1736,"Iczer-Girl Iczelion","Action, Adventure, Sci-Fi",OVA,2,5.81,1194
1737,"Landlock","Adventure, Fantasy, Sci-Fi",OVA,2,5.81,965
1738,"Ninja Ryuukenden","Adventure, Demons, Drama, Sci-Fi, Shounen, Supernatural, Thriller",OVA,1,5.81,2281
1739,"Taneyamagahara no Yoru","Fantasy, Kids, Psychological, Slice of Life",Movie,1,5.81,2428
1740,"Uchurei!","Comedy, Sci-Fi, Slice of Life",TV,12,5.81,864
1741,"VS Knight Lamune &amp; 40 Fresh","Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,6,5.81,1381
1742,"Cosmo Police Justy","Action, Sci-Fi, Shounen, Space, Super Power, Supernatural",OVA,1,5.8,970
1743,"Ippatsu Hicchuu!! Devander","Action, Mecha, Parody, Sci-Fi, Super Power",OVA,1,5.8,316
1744,"Love Like Aliens","Action, Music, Sci-Fi",Music,1,5.8,567
1745,"Mayoiga","Drama, Horror, Mystery, Psychological",TV,12,5.8,117090
1746,"Planetes Picture Drama","Comedy, Sci-Fi, Space",Special,9,5.8,1205
1747,"Relic Armor Legaciam","Action, Mecha, Sci-Fi",OVA,1,5.8,686
1748,"Ai City","Action, Sci-Fi, Super Power",Movie,1,5.79,1513
1749,"Ariel Deluxe","Action, Comedy, Mecha, Sci-Fi",OVA,2,5.79,615
1750,"Dimension Loop","Sci-Fi",OVA,1,5.79,1805
1751,"Hietsuki Bushi","Fantasy, Music, Sci-Fi",Music,1,5.79,103
1752,"Makyou Gaiden Le Deus","Action, Adventure, Mecha, Sci-Fi",OVA,1,5.79,671
1753,"Nanako Kaitai Shinsho","Comedy, Mecha, Military, Sci-Fi",OVA,6,5.79,6733
1754,"Exper Zenon","Action, Sci-Fi",Movie,1,5.78,623
1755,"Robo to Shoujo (Kari)","Action, Comedy, Mecha, Sci-Fi",ONA,9,5.78,1031
1756,"Compiler Festa","Action, Drama, Sci-Fi",OVA,1,5.77,455
1757,"Maken Liner 0011 Henshin Seyo!","Action, Mecha, Sci-Fi",Movie,1,5.77,238
1758,"Stitch to Suna no Wakusei","Adventure, Comedy, Kids, Sci-Fi",Special,1,5.77,198
1759,"Bounty Dog: Getsumen no Ibu","Action, Sci-Fi, Space",OVA,2,5.75,1752
1760,"Galerians: Rion","Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural",OVA,3,5.74,2002
1761,"Jigen Sengokushi: Kuro no Shishi - Jinnai-hen","Action, Adventure, Historical, Sci-Fi, Shounen",OVA,1,5.74,1950
1762,"Moonrakers","Drama, Sci-Fi, Space",ONA,1,5.73,1013
1763,"UG☆Ultimate Girls","Comedy, Ecchi, Magic, Sci-Fi",TV,12,5.73,6025
1764,"R20: Ginga Kuukou","Sci-Fi",Special,1,5.72,563
1765,"Ankoku Shindenshou Takegami","Action, Drama, Mecha, Sci-Fi, Supernatural",OVA,3,5.71,912
1766,"Capricorn","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,1,5.71,1207
1767,"Cosmos Pink Shock","Comedy, Parody, Sci-Fi, Space",OVA,1,5.71,981
1768,"OZ","Action, Drama, Military, Sci-Fi, Shoujo",OVA,2,5.71,720
1769,"Psychic Force","Action, Sci-Fi, Shounen, Super Power",OVA,2,5.71,1069
1770,"Shin Megami Tensei: Tokyo Mokushiroku","Action, Horror, Sci-Fi",OVA,2,5.71,2871
1771,"Ai Mai! Moe Can Change!","Comedy, Sci-Fi",OVA,1,5.7,4953
1772,"Dead Heat","Action, Mecha, Sci-Fi, Sports",OVA,1,5.69,495
1773,"Kaette Kita Top wo Nerae! Kagaku Kouza","Comedy, Mecha, Sci-Fi",Special,2,5.7,864
1774,"Last Orders","Action, Samurai, Sci-Fi",Special,1,5.7,395
1775,"Wakusei Daikaiju Negadon","Action, Fantasy, Mecha, Military, Sci-Fi, Space",Movie,1,5.7,812
1776,"Dennou Sentai Voogie&#039;s★Angel","Action, Drama, Mecha, Military, Sci-Fi",OVA,3,5.69,1132
1777,"Gundress","Action, Mecha, Sci-Fi",Movie,1,5.69,2005
1778,"Kyoufu Densetsu Kaiki! Frankenstein","Drama, Horror, Sci-Fi",Special,1,5.69,578
1779,"Delpower X Bakuhatsu Miracle Genki!","Action, Comedy, Mecha, Parody, School, Sci-Fi",OVA,1,5.68,644
1780,"Joker: Marginal City","Action, Romance, Sci-Fi",OVA,1,5.68,533
1781,"Planzet","Action, Mecha, Sci-Fi",Movie,1,5.68,2923
1782,"Barom One","Action, Sci-Fi, Shounen, Supernatural",TV,13,5.67,772
1783,"Digital Juice","Comedy, Psychological",OVA,6,5.66,3880
1784,"Happy ComeCome","Comedy, Sci-Fi, Slice of Life",Movie,1,5.65,758
1785,"Power Dolls","Action, Adventure, Mecha, Sci-Fi",OVA,2,5.65,921
1786,"Timing","Horror, Psychological",ONA,1,5.65,558
1787,"Ariel Visual","Action, Comedy, Mecha, Sci-Fi",OVA,2,5.64,653
1788,"Big Wars: Kami Utsu Akaki Kouya ni","Action, Military, Sci-Fi, Space",OVA,1,5.64,1512
1789,"Angel&#039;s Feather","Drama, Fantasy, Romance, Sci-Fi, Shoujo, Shounen Ai, Supernatural",OVA,2,5.62,14248
1790,"Uchuu Kyoudai: Apo&#039;s Dream","Comedy, Sci-Fi, Space",OVA,1,5.62,2323
1791,"Blame! Special","Mecha, Sci-Fi",Special,1,5.61,4087
1792,"Choro Q Dagram","Comedy, Mecha, Sci-Fi, Shounen",Movie,1,5.61,403
1793,"Copihan","Comedy, School, Sci-Fi",ONA,7,5.61,6167
1794,"Good Morning Althea","Action, Mecha, Sci-Fi",OVA,1,5.61,830
1795,"Bavi Stock","Action, Adventure, Fantasy, Sci-Fi",OVA,2,5.6,357
1796,"Kimi ga Nozomu Eien: Gundam Parody","Mecha, Parody, Sci-Fi, Space",Special,1,5.6,4159
1797,"Prayers","Sci-Fi",OVA,2,5.59,952
1798,"Virus: Virus Buster Serge","Action, Adventure, Mecha, Police, Sci-Fi",TV,12,5.59,2250
1799,"Worku","Fantasy, Psychological",ONA,2,5.59,216
1800,"Fushigi no Umi no Nadia: Original Movie","Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi",Movie,1,5.58,3644
1801,"Mirai Koushi Harima SACLA","Music, Sci-Fi",ONA,1,5.58,577
1802,"Juujika You and I","Mecha, Music, Sci-Fi",Music,1,5.56,244
1803,"Tokyo Vice","Action, Mecha, Mystery, Sci-Fi",OVA,1,5.56,711
1804,"Choujin Locke Special","Action, Sci-Fi, Super Power",Special,1,5.55,171
1805,"Loups=Garous Picture Drama","Mystery, Sci-Fi",Special,1,5.55,1041
1806,"Space Travelers The Animation","Sci-Fi, Space",OVA,1,5.55,358
1807,"Choushin Hime Dangaizer 3","Adventure, Ecchi, Mecha, Sci-Fi",OVA,4,5.53,919
1808,"Seishoujo Kantai Virgin Fleet","Fantasy, Military, School, Sci-Fi",OVA,3,5.53,892
1809,"Tabi","Fantasy, Psychological",Movie,1,5.53,558
1810,"The Impression of First Gundam","Action, Mecha, Military, Sci-Fi, Space",Special,1,5.53,585
1811,"Elysium","Action, Mecha, Sci-Fi",Movie,1,5.52,950
1812,"Haja Kyosei G Dangaiou","Action, Mecha, Sci-Fi",TV,13,5.52,1377
1813,"SOS TV Walpurgis Night Fever Episode 0","Comedy, Sci-Fi",Special,1,5.51,542
1814,"Pony Metal U-GAIM Promotion Film","Action, Mecha, Music, Parody, Sci-Fi",Special,1,5.5,298
1815,"Saiko Robot Kombock","Mecha, Sci-Fi",TV,25,5.5,2399
1816,"Sentou Yousei Shoujo Tasukete! Mave-chan","Comedy, Parody, Sci-Fi, Shounen, Super Power",OVA,1,5.5,2100
1817,"Nora","Adventure, Sci-Fi, Space",OVA,1,5.49,486
1818,"Sanjougattai Transformers Go!","Mecha, Sci-Fi, Shounen",OVA,10,5.49,256
1819,"Top wo Nerae 2! Kagaku Kouza","Sci-Fi",Special,3,5.49,737
1820,"Call Me Tonight","Comedy, Horror, Romance, Sci-Fi",OVA,1,5.48,3777
1821,"Compiler","Comedy, Drama, Romance, Sci-Fi",OVA,2,5.47,1028
1822,"Eien no Hou","Fantasy, Sci-Fi",Movie,1,5.47,581
1823,"Daimajuu Gekitou: Hagane no Oni","Horror, Mecha, Sci-Fi",OVA,1,5.45,1112
1824,"Lightning Trap: Leina &amp; Laika","Action, Sci-Fi",OVA,1,5.45,406
1825,"Master of Torque 2","Action, Sci-Fi",ONA,1,5.45,329
1826,"Mutant Turtles: Choujin Densetsu-hen","Action, Adventure, Comedy, Sci-Fi, Super Power",OVA,2,5.45,1660
1827,"Digital Devil Story: Megami Tensei","Adventure, Demons, Drama, Fantasy, Horror, Mystery, Psychological, School, Supernatural",OVA,1,5.42,2660
1828,"Soukihei MD Geist","Mecha, Military, Sci-Fi",OVA,1,5.42,7802
1829,"Toei Robot Girls","Mecha, Parody, Sci-Fi",ONA,1,5.42,1208
1830,"Bishoujo Yuugekitai Battle Skipper","Comedy, Mecha, Sci-Fi",OVA,3,5.41,883
1831,"Broots","Mecha, Sci-Fi",Special,1,5.41,132
1832,"Genma Taisen: Shinwa Zenya no Shou","Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural",TV,13,5.41,798
1833,"Ring of Gundam","Mecha, Sci-Fi, Space",Special,1,5.41,2411
1834,"Anison Nippon","Action, Sci-Fi",ONA,1,5.4,209
1835,"A.LI.CE","Sci-Fi",Movie,1,5.38,1034
1836,"Komachi to Dangorou","Adventure, Comedy, Kids, Sci-Fi",ONA,2,5.38,215
1837,"Nekketsu Uchuujin","Comedy, Sci-Fi",ONA,1,5.37,832
1838,"Seijuuki Cyguard","Mecha, Sci-Fi, Supernatural",OVA,1,5.37,1632
1839,"Ai Tenchi Muyou! Recaps","Comedy, Sci-Fi, Shounen",Special,10,5.36,2434
1840,"Litchi DE Hikari Club","Comedy, Drama, Horror, Psychological, Romance",TV,8,5.36,7597
1841,"Tekken","Action, Adventure, Martial Arts, Sci-Fi",OVA,2,5.35,9687
1842,"Yami no Purple Eye","Horror, Music, Mystery, Psychological, Shoujo, Supernatural",Music,1,5.35,500
1843,"UFO Gakuen no Himitsu","Sci-Fi, Space",Movie,1,5.34,1351
1844,"Animegatari x Ghost in the Shell Collab Eizou","Comedy, Sci-Fi",ONA,1,5.33,580
1845,"Hyper-Psychic Geo Garaga","Action, Adventure, Sci-Fi",Movie,1,5.33,674
1846,"Run=Dim","Action, Mecha, Sci-Fi",TV,13,5.32,1017
1847,"Scared Rider Xechs","Adventure, Harem, Romance, Sci-Fi",TV,12,5.32,12594
1848,"Ryokunohara Meikyuu","Dementia, Drama, Psychological, Romance, Shounen Ai",OVA,1,5.3,2084
1849,"Yellow","Psychological",Movie,1,5.3,144
1850,"Makyuu Senjou","Action, Sci-Fi",OVA,2,5.28,422
1851,"Promised Town","Action, Mecha, Sci-Fi",ONA,1,5.28,218
1852,"Sin: The Movie","Action, Horror, Police, Sci-Fi, Shounen, Supernatural",OVA,1,5.27,3117
1853,"Tenbatsu Angel Rabbie☆","Comedy, Magic, Sci-Fi",OVA,1,5.27,1192
1854,"Odin: Koushi Hansen Starlight","Action, Adventure, Drama, Sci-Fi",Movie,1,5.26,1408
1855,"Asylum Session","Sci-Fi, Seinen",Movie,1,5.25,2678
1856,"Master of Torque","Action, Sci-Fi",ONA,4,5.25,693
1857,"Estima: Sense of Wonder","Comedy, Historical, Sci-Fi",ONA,13,5.24,127
1858,"Choujin Gakuen Gowcaizer: The Voltage Fighters","Action, Ecchi, Martial Arts, Sci-Fi, Shounen",OVA,3,5.23,1627
1859,"Dagram vs. Round-Facer","Mecha, Sci-Fi, Space",Special,1,5.22,229
1860,"Heybot!","Comedy, Kids, Sci-Fi",TV,Unknown,5.22,691
1861,"Nisou no Kuzu","Psychological",Movie,1,5.22,265
1862,"Owari no Chronicle","Action, Adventure, Fantasy, Sci-Fi",Special,1,5.22,1623
1863,"Mugen Kouro","Action, Sci-Fi, Space",ONA,4,5.21,891
1864,"Tekkon Kinkreet Pilot","Action, Adventure, Psychological, Supernatural",Special,1,5.2,345
1865,"Chou Kidou Densetsu DinaGiga","Mecha, Sci-Fi",OVA,2,5.19,596
1866,"Hell Target","Horror, Sci-Fi, Space",OVA,1,5.18,629
1867,"PES: Peace Eco Smile - Drive your Heart","Cars, Romance, Sci-Fi",ONA,1,5.16,449
1868,"Gunnm 3D Special","Action, Sci-Fi, Sports",OVA,1,5.15,1014
1869,"Kanzen Shouri Daiteiou","Action, Adventure, Kids, Mecha, Sci-Fi",OVA,1,5.15,333
1870,"Super Express Mazinger 7","Mecha, Sci-Fi",Movie,1,5.15,362
1871,"MD Geist II: Death Force","Mecha, Military, Sci-Fi",OVA,1,5.14,4344
1872,"Armored Core: Fort Tower Song","Action, Mecha, Sci-Fi",ONA,1,5.13,903
1873,"Chou Henshin Cosprayers Specials","Adventure, Comedy, Magic, Sci-Fi",Special,3,5.13,1480
1874,"Computer Obaachan","Adventure, Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.13,161
1875,"Chou Henshin Cosprayers","Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",TV,8,5.11,5555
1876,"Hand Soap","Dementia, Psychological",Movie,1,5.11,246
1877,"Kenju Giga","Parody, Psychological",Movie,1,5.11,480
1878,"Genma Taisen","Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Movie,1,5.1,2055
1879,"Kore ga UFO da! Soratobu Enban","Sci-Fi, Space",Movie,1,5.1,518
1880,"Yoru no Hi","Psychological",Movie,1,5.07,357
1881,"Blue Remains","Adventure, Sci-Fi",Movie,1,5.08,304
1882,"Double Circle","Sci-Fi, Super Power",ONA,6,5.08,4249
1883,"The Chocolate Panic Picture Show","Dementia, Psychological",OVA,1,5.08,1024
1884,"PuriGorota: Uchuu no Yuujou Daibouken","Adventure, Kids, Sci-Fi",OVA,1,5.07,2068
1885,"The Humanoid: Ai no Wakusei Lezeria","Drama, Mecha, Sci-Fi, Space",OVA,1,5.07,872
1886,"Vie Durant","Drama, Sci-Fi, Vampire",ONA,8,5.05,794
1887,"Arigatou Thank You","Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.03,291
