anime_id,name,genre,type,episodes,rating,members
752,"Zone of the Enders: Dolores, I","Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,6753
753,"Accel World: Infinite∞Burst","Action, Game, Romance, School, Sci-Fi",Movie,1,7.03,21916
754,"Dragon Ball Movie 2: Majinjou no Nemuri Hime","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.03,27194
755,"Iron Kid","Action, Adventure, Comedy, Sci-Fi",TV,26,7.03,908
756,"Kinnikuman II Sei: Ultimate Muscle 2","Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,7.03,2019
757,"Koisuru Tenshi Angelique: Kokoro no Mezameru Toki","Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,6786
758,"Mirai Shounen Conan 2: Taiga Daibouken","Adventure, Drama, Sci-Fi",TV,24,7.03,931
759,"Mizu no Kotoba","Drama, Psychological, Sci-Fi",Special,1,7.03,15958
760,"Rocket Girls","Adventure, Sci-Fi",TV,12,7.03,4794
761,"1000-nen Joou: Queen Millennia","Adventure, Drama, Fantasy, Sci-Fi",Movie,1,7.02,2078
762,"Ani*Kuri15","Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15,7.02,12926
763,"Astro Boy: Tetsuwan Atom","Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331
764,"Bakuten Shoot Beyblade G Revolution","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,22429
765,"Battle Athletess Daiundoukai (TV)","Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,4806
766,"Clover","Drama, Fantasy, Music, Sci-Fi, Shoujo",Music,1,7.02,8524
767,"Daikuu Maryuu Gaiking","Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919
768,"Dual Parallel! Trouble Adventures Special","Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
769,"Kyouryuu Boukenki Jura Tripper","Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756
770,"Project A-Ko","Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,7.02,7846
771,"Rinne no Lagrange","Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486
772,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13,7.02,47588
773,"Vandread: Gekitou-hen","Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170
774,"Zone of the Enders: Idolo","Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564
775,"Aldnoah.Zero Extra Archives","Action, Mecha, Sci-Fi",Special,1,7.01,6895
776,"Aoki Ryuusei SPT Layzner OVA","Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740
777,"Armitage III: Dual-Matrix","Action, Adventure, Mecha, Sci-Fi",Movie,1,7.01,11524
778,"Crusher Joe: The Movie","Action, Adventure, Sci-Fi, Space",Movie,1,7.01,2018
779,"Ginga Tetsudou 999: Eien no Tabibito Emeraldas","Sci-Fi, Space",Special,1,7.01,799
780,"Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei","Drama, Sci-Fi, Space",OVA,4,7.01,1236
781,"Sakura Taisen","Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,11293
782,"Sakura Taisen: Gouka Kenran","Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410
783,"UFO Princess Valkyrie: Special","Comedy, Romance, Sci-Fi",Special,1,7.01,2495
784,"Urusei Yatsura: Haru da, Tobidase!","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Special,2,7.01,1815
785,"Zetman","Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,65633
786,"Buzzer Beater 2nd Season","Action, Sci-Fi, Shounen, Sports",TV,13,7,5193
787,"Kishin Taisen Gigantic Formula","Mecha, Sci-Fi",TV,26,7,4633
788,"Mobile Suit Gundam MS IGLOO: The Hidden One Year War","Mecha, Military, Sci-Fi, Space",OVA,3,7,8274
789,"Overman King Gainer","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7,6551
790,"Schwarzesmarken","Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12,7,51632
791,"Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.99,57840
792,"Fire Tripper","Fantasy, Sci-Fi",OVA,1,6.99,2115
793,"Ginga Tetsudou 999: Hoshizora wa Time Machine","Drama, Sci-Fi",Movie,1,6.99,443
794,"Kikaider 01 The Animation","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,4,6.99,1710
795,"Kinnikuman II Sei: Ultimate Muscle","Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,6.99,2435
796,"Megazone 23","Action, Mecha, Music, Mystery, Romance, Sci-Fi",OVA,4,6.99,6483
797,"NieA Under 7","Comedy, Sci-Fi, Slice of Life",TV,13,6.99,16711
798,"Uchuusen Sagittarius","Adventure, Sci-Fi",TV,77,6.99,370
799,"UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage","Comedy, Romance, Sci-Fi",OVA,2,6.99,3993
800,"Urusei Yatsura Movie 4: Lum The Forever","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,6.99,2745
801,"Ao no Kanata no Four Rhythm","Drama, School, Sci-Fi, Sports",TV,12,6.98,72174
802,"Chikyuu Shoujo Arjuna","Adventure, Drama, Magic, Sci-Fi",TV,13,6.98,17520
803,"Choujikuu Seiki Orguss 02","Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,6,6.98,1556
804,"Dokkoida","Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,12,6.98,3462
805,"Kiddy GiRL-AND","Action, Comedy, Sci-Fi, Super Power",TV,24,6.98,13368
806,"Mobile Suit Victory Gundam","Drama, Mecha, Military, Sci-Fi, Space",TV,51,6.98,12673
807,"Nekketsu Saikyou Go-Saurer","Action, Mecha, Sci-Fi",TV,51,6.98,405
808,"DearS: Kin no Tama desu no?","Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.97,18412
809,"Glass no Hana to Kowasu Sekai","Sci-Fi",Movie,1,6.97,17105
810,"Macross Dynamite 7","Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,4,6.97,7280
811,"Soukou Kihei Votoms: Gen-ei Hen","Action, Drama, Mecha, Military, Sci-Fi",OVA,6,6.97,1454
812,"Uchuu Senkan Yamato: Aratanaru Tabidachi","Drama, Military, Sci-Fi",Special,1,6.97,1470
813,"Dirty Pair: Bouryaku no 005-bin","Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.96,1915
814,"Gunparade March: Arata Naru Kougunka","Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,12,6.96,9902
815,"Super Robot Taisen OG: Divine Wars","Action, Mecha, Sci-Fi",TV,25,6.96,5232
816,"Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure","Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space",OVA,1,6.96,6082
817,"Innocent Venus","Adventure, Drama, Mecha, Military, Sci-Fi",TV,12,6.95,19708
818,"Keroro","Comedy, Sci-Fi, Shounen",TV,23,6.96,3260
819,"Kinnikuman II Sei","Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,51,6.95,6134
820,"Mahoutsukai Tai!","Comedy, Magic, Romance, Sci-Fi",TV,13,6.95,5328
821,"Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report","Drama, Mecha, Military, Romance, Sci-Fi",Movie,1,6.95,8078
822,"Shin Tenchi Muyou!","Comedy, Harem, Romance, Sci-Fi, Shounen",TV,26,6.95,22621
823,"Silent Mobius","Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,26,6.95,7664
824,"Strait Jacket","Action, Fantasy, Sci-Fi",OVA,3,6.95,18975
825,"Stratos 4 Advance","Comedy, Military, Sci-Fi, Shounen",OVA,6,6.95,2448
826,"Taiyou no Yuusha Fighbird","Action, Mecha, Sci-Fi",TV,48,6.95,762
827,"Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!","Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,1,6.95,17209
828,"Argento Soma","Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,25,6.94,12809
829,"Astroganger","Action, Mecha, Sci-Fi",TV,26,6.94,492
830,"Bakuretsu Tenshi","Adventure, Comedy, Mecha, Sci-Fi",TV,24,6.94,48551
831,"Fireball Charming","Sci-Fi",TV,13,6.94,5640
832,"Hi no Tori 2772: Ai no CosmoZone","Adventure, Drama, Fantasy, Sci-Fi",Movie,1,6.94,1717
833,"Hyakujuu-Ou GoLion","Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.94,5984
834,"Suteki Tantei Labyrinth","Mystery, Sci-Fi",TV,25,6.94,6412
835,"Venus Senki","Action, Adventure, Sci-Fi, Space",Movie,1,6.94,5204
836,"Akihabara Dennou-gumi: 2011-nen no Natsuyasumi","Adventure, Comedy, Mecha, Sci-Fi",Movie,1,6.93,1396
837,"Asobi ni Iku yo!: Asobi ni Oide","Comedy, Ecchi, Harem, Romance, Sci-Fi",OVA,1,6.93,24545
838,"Chou Denji Robo Combattler V","Adventure, Mecha, Sci-Fi, Shounen",TV,54,6.93,1369
839,"Dorami &amp; Doraemons: Space Land&#039;s Critical Event","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.93,457
840,"Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.93,57623
841,"Heroman","Action, Sci-Fi, Shounen",TV,26,6.93,23405
842,"Mirai Shounen Conan: Tokubetsu-hen - Kyodaiki Gigant no Fukkatsu","Adventure, Drama, Sci-Fi",Movie,1,6.93,753
843,"Onegai☆Teacher: Marie, Ai no Gekijou","Comedy, Drama, Romance, Sci-Fi",Special,1,6.93,7254
844,"Onegai☆Teacher: Reminiscence Disc","Comedy, Romance, Sci-Fi",OVA,1,6.93,2503
845,"Sengoku Majin Goushougun","Mecha, Parody, Sci-Fi",TV,26,6.93,849
846,"Shutsugeki! Machine Robo Rescue","Action, Mecha, Sci-Fi",TV,53,6.93,636
847,"Spirit of Wonder: Shounen Kagaku Club","Drama, Sci-Fi, Seinen, Space",OVA,2,6.93,1613
848,"Tytania","Adventure, Military, Psychological, Romance, Sci-Fi, Space",TV,26,6.93,13363
849,"Bakuretsu Tenshi: Infinity Specials","Action, Mecha, Sci-Fi",Special,3,6.92,4678
850,"Kono Minikuku mo Utsukushii Sekai","Comedy, Drama, Magic, Romance, Sci-Fi",TV,12,6.92,41756
851,"Mirai Keisatsu Urashiman","Comedy, Police, Sci-Fi",TV,50,6.92,776
852,"Mobile Police Patlabor: WXIII","Mecha, Police, Sci-Fi",Movie,1,6.92,5480
853,"Viewtiful Joe","Action, Comedy, Sci-Fi, Shounen",TV,51,6.92,5420
854,"Wonder Beat Scramble","Action, Sci-Fi, Space",TV,26,6.92,457
855,".hack//G.U. Returner","Adventure, Drama, Fantasy, Game, Magic, Sci-Fi",OVA,1,6.91,15412
856,"Asobot Senki Gokuu","Comedy, Sci-Fi",TV,52,6.91,1633
857,"Bakuretsu Tenshi: Infinity","Action, Comedy, Mecha, Sci-Fi, Shounen",OVA,1,6.91,11734
858,"Bubuki Buranki: Hoshi no Kyojin","Action, Drama, Mecha, Sci-Fi",TV,12,6.91,10837
859,"Galaxy Angel Specials","Comedy, Sci-Fi",Special,2,6.91,1105
860,"Harlock Saga: Nibelung no Yubiwa","Action, Adventure, Drama, Sci-Fi, Seinen, Space",OVA,6,6.91,3244
861,"Terra e... (TV) Specials","Adventure, Drama, Sci-Fi",Special,3,6.91,1990
862,"Terra Formars Revenge","Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,13,6.91,34176
863,"Uchuu Kuubo Blue Noah","Action, Drama, Military, Sci-Fi, Space",TV,24,6.91,612
864,"Vandread: Taidou-hen","Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,6.91,5185
865,"Akai Koudan Zillion","Action, Adventure, Military, Sci-Fi, Shounen",TV,31,6.9,1826
866,"Corrector Yui","Adventure, Comedy, Magic, Sci-Fi",TV,52,6.9,7411
867,"Doraemon&#039;s Time Capsule for 2001","Adventure, Comedy, Kids, Sci-Fi, Shounen",Special,1,6.9,570
868,"Gate Keepers 21","Action, Drama, Mecha, Sci-Fi, Shounen",OVA,6,6.9,7363
869,"Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!","Sci-Fi, Space",Special,1,6.9,730
870,"GR: Giant Robo","Adventure, Mecha, Military, Sci-Fi, Shounen",TV,13,6.9,1546
871,"Green Legend Ran","Adventure, Drama, Sci-Fi",OVA,3,6.9,2908
872,"Highlander: The Search for Vengeance","Action, Horror, Sci-Fi",Movie,1,6.9,9997
873,"Kiddy GiRL-AND Pilot","Action, Sci-Fi, Super Power",OVA,1,6.9,3539
874,"Kidou Senkan Nadesico: The Prince of Darkness","Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",Movie,1,6.9,9738
875,"Mobile Suit Gundam F91","Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.9,13456
876,"Soukou Kihei Votoms: Big Battle","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.9,1753
877,"Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden","Drama, Sci-Fi, Space",TV,13,6.9,2169
878,"UFO Princess Valkyrie","Comedy, Ecchi, Magic, Sci-Fi",TV,12,6.9,11794
879,"Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.89,53765
880,"Eat-Man &#039;98","Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.89,2757
881,"Hatsumei Boy Kanipan","Adventure, Comedy, Mecha, Sci-Fi",TV,31,6.89,375
882,"Sonic★the★Hedgehog","Adventure, Comedy, Sci-Fi, Shounen",OVA,2,6.89,7297
883,"Sora no Otoshimono Final: Eternal My Master","Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",Movie,1,6.89,48730
884,"Starship Troopers: Invasion","Action, Military, Sci-Fi",Movie,1,6.89,2493
885,"Tottemo! Luckyman","Comedy, Sci-Fi, Shounen, Super Power",TV,50,6.89,439
886,"Blue Drop: Tenshi-tachi no Gikyoku","Drama, Sci-Fi, Shoujo Ai",TV,13,6.88,19968
887,"Dragon Drive","Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",TV,38,6.88,14232
888,"Eureka Seven AO","Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,6.88,56453
889,"eX-Driver","Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",OVA,6,6.88,5217
890,"Mobile Suit Gundam 0083: The Fading Light of Zeon","Action, Adventure, Mecha, Sci-Fi, Space",Movie,1,6.88,4759
891,"Rinne no Lagrange: Kamogawa Days","Comedy, School, Sci-Fi, Slice of Life",OVA,1,6.88,5793
892,"Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials","Action, Music, Sci-Fi",Special,4,6.88,1363
893,"Asobi ni Iku yo!","Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.87,95005
894,"Concrete Revolutio: Choujin Gensou","Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,13,6.87,46938
895,"Getter Robo G","Action, Mecha, Sci-Fi, Shounen",TV,39,6.87,1088
896,"Ginga Tetsudou 999: Eternal Fantasy","Action, Drama, Sci-Fi, Space",Movie,1,6.87,1896
897,"Hikari to Mizu no Daphne","Comedy, Drama, Mystery, Police, Psychological, Sci-Fi",TV,24,6.87,8876
898,"Juusenki L-Gaim","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,54,6.87,2211
899,"Sousei no Aquarion Evol","Mecha, Romance, Sci-Fi",Special,1,6.87,3752
900,"The☆Doraemons: Dokidoki Kikansha Daibakusou!","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.87,450
901,"Tokusou Kihei Dorvack","Action, Mecha, Sci-Fi",TV,36,6.87,360
902,"Viper&#039;s Creed","Action, Military, Sci-Fi",TV,12,6.87,7393
903,"Yuusha Raideen","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,6.87,989
904,".hack//Unison","Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi",Special,1,6.86,16411
905,"Cluster Edge Specials","Action, Fantasy, Military, Sci-Fi",Special,3,6.86,927
906,"Doraemon and Itchy the Stray","Comedy, Kids, Sci-Fi, Shounen",Special,1,6.86,549
907,"Fireball","Comedy, Sci-Fi",TV,13,6.86,6601
908,"Kikou Senki Dragonar","Adventure, Mecha, Sci-Fi, Shounen, Space",TV,48,6.86,1961
909,"Koukaku no Pandora: Ghost Urn","Action, Comedy, Ecchi, Sci-Fi",Movie,1,6.86,3327
910,"Piyoko ni Omakase pyo!","Comedy, Sci-Fi, Shounen",OVA,8,6.86,1480
911,"Soukou Kihei Votoms: Pailsen Files the Movie","Mecha, Military, Sci-Fi, Space",Movie,1,6.86,915
912,"Spirit of Wonder: China-san Tanpenshuu","Comedy, Sci-Fi, Seinen",Special,3,6.86,861
913,"Stratos 4 OVA","Comedy, Military, Sci-Fi, Shounen",OVA,2,6.86,2133
914,"Tailenders","Action, Adventure, Cars, Sci-Fi",Movie,1,6.86,8474
915,"Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete","Drama, Music, Romance, Sci-Fi, Shoujo",Special,1,6.85,610
916,"Choujuu Kishin Dancougar","Action, Mecha, Sci-Fi, Shounen",TV,38,6.85,1806
917,"Di Gi Charat","Comedy, Fantasy, Sci-Fi",TV,16,6.85,12227
918,"Dirty Pair Flash 2","Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,5,6.85,1539
919,"DNA²","Comedy, Romance, Sci-Fi",TV,12,6.85,23140
920,"eX-Driver the Movie","Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Movie,1,6.85,2791
921,"Hand Maid May","Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,10,6.85,17895
922,"Hand Maid May Special","Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.85,5984
923,"Koutetsu Tenshi Kurumi Encore","Comedy, Historical, Romance, Sci-Fi, Shounen",OVA,4,6.85,4734
924,"Sacred Seven: Shirogane no Tsubasa","Action, School, Sci-Fi, Super Power",Movie,1,6.85,3940
925,"Soratobu Yuureisen","Adventure, Drama, Mecha, Sci-Fi",Movie,1,6.85,2634
926,"Transformers: Choujin Master Force","Adventure, Mecha, Sci-Fi, Shounen",TV,47,6.85,1574
927,"Turn A Gundam II Movie: Moonlight Butterfly","Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.85,2396
928,"Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu","Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.84,51924
929,"Jikuu Boukenki Zentrix","Adventure, Mecha, Sci-Fi",TV,26,6.84,392
930,"Project BLUE Chikyuu SOS","Adventure, Comedy, Sci-Fi, Shounen",TV,6,6.84,1892
931,"Sengoku Majin Goushougun: Toki no Etranger","Action, Sci-Fi",Movie,1,6.83,1027
932,"Shinkon Gattai Godannar!!","Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,6.83,8688
933,"Transformers Victory","Adventure, Mecha, Sci-Fi, Shounen",TV,44,6.83,1418
934,"Ushinawareta Mirai wo Motomete","Drama, Romance, School, Sci-Fi",TV,12,6.83,47565
935,"Dirty Pair Flash","Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,6,6.82,4505
936,"Doraemon: Featherplace","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,6.82,430
937,"Fight Ippatsu! Juuden-chan!!","Comedy, Ecchi, Sci-Fi, Shounen",TV,12,6.82,20279
938,"Gad Guard","Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.82,8315
939,"IS: Infinite Stratos 2","Action, Comedy, Harem, Mecha, Sci-Fi",TV,12,6.82,146979
940,"Mobile Police Patlabor Reboot","Comedy, Mecha, Police, Sci-Fi",Movie,1,6.82,2303
941,"Tenkai Knights","Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.82,1249
942,"Yamato yo Towa ni","Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,6.82,1148
943,"Bakuten Shoot Beyblade","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.81,49467
944,"Cyborg 009 VS Devilman","Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural",OVA,3,6.81,3081
945,"Dragonaut: The Resonance","Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,25,6.81,45265
946,"Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?","Drama, Sci-Fi, Space",Special,1,6.81,783
947,"Hurricane Polymar","Action, Adventure, Police, Sci-Fi, Super Power",TV,26,6.81,738
948,"Mobile Suit Gundam ZZ","Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,47,6.81,17517
949,"Mokei Senshi Gunpla Builders Beginning G","Action, Mecha, Sci-Fi, Shounen",Special,3,6.81,2995
950,"Nobunaga the Fool","Action, Historical, Mecha, Sci-Fi",TV,24,6.81,59815
951,"Ray The Animation","Drama, Romance, Sci-Fi",TV,13,6.81,7756
952,"Spriggan","Adventure, Military, Sci-Fi, Shounen",Movie,1,6.81,13256
953,"Tekken: Blood Vengeance","Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",Movie,1,6.81,12816
954,"Transformers Micron Densetsu","Action, Mecha, Sci-Fi, Shounen",TV,52,6.81,5095
955,"Bannou Bunka Neko-Musume","Adventure, Comedy, Mecha, Sci-Fi, Seinen",OVA,6,6.8,6122
956,"Choujikuu Seiki Orguss","Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",TV,35,6.8,2271
957,"DearS","Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.8,91037
958,"Gilgamesh","Drama, Fantasy, Sci-Fi, Supernatural",TV,26,6.8,25332
959,"God Eater Prologue","Action, Fantasy, Military, Sci-Fi",Special,1,6.8,19414
960,"Mushi-Uta","Action, Fantasy, Sci-Fi",TV,12,6.8,11867
961,"Uchuu no Kishi Tekkaman Blade OVA: Burning Clock","Action, Mecha, Sci-Fi, Shounen",OVA,1,6.8,1120
962,"Uchuu Senkan Yamato 2199: Tsuioku no Koukai","Action, Drama, Military, Sci-Fi, Space",Special,1,6.8,950
963,"Appleseed","Action, Adventure, Mecha, Police, Sci-Fi",OVA,1,6.79,16552
964,"Bakuto Sengen Daigander","Adventure, Mecha, Sci-Fi, Shounen",TV,39,6.79,1174
965,"Je T&#039;aime","Sci-Fi",OVA,1,6.79,3830
966,"Kiss Dum: Engage Planet","Mecha, Military, Sci-Fi",TV,26,6.79,6658
967,"Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)","Action, Adventure, Sci-Fi",TV,26,6.79,2430
968,"Super Robot Taisen OG The Animation","Mecha, Sci-Fi, Shounen, Space",OVA,3,6.79,2653
969,"Uchuu Senshi Baldios","Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34,6.79,600
970,"Five Star Stories","Action, Drama, Fantasy, Mecha, Sci-Fi",Movie,1,6.78,5343
971,"Fushigi no Umi no Nadia Specials","Adventure, Sci-Fi",Special,10,6.78,1927
972,"Ginga Tetsudou 999: Glass no Clair","Drama, Sci-Fi, Space",Movie,1,6.78,1134
973,"Koharu Biyori","Comedy, Ecchi, Sci-Fi",OVA,3,6.78,14560
974,"Mezzo DSA","Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,6.78,11750
975,"Occultic;Nine","Mystery, Sci-Fi",TV,12,6.78,82532
976,"Planetarium Uchuu Kyoudai: Itten no Hikari","Comedy, Sci-Fi, Seinen, Slice of Life",Movie,1,6.79,2800
977,"Tamala 2010: A Punk Cat in Space","Comedy, Dementia, Psychological, Sci-Fi",Movie,1,6.78,3343
978,"Bakuten Shoot Beyblade 2002","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959
979,"Betterman","Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen",TV,26,6.77,8037
980,"Choujikuu Kidan Southern Cross","Action, Drama, Mecha, Sci-Fi",TV,23,6.77,3855
981,"Doraemon Movie: Boku, Momotarou no Nanna no Sa","Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.77,591
982,"Eureka Seven: New Order","Adventure, Drama, Mecha, Romance, Sci-Fi",Special,1,6.77,5900
983,"Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu","Action, Mecha, Sci-Fi, Shounen",Movie,1,6.77,1179
984,"IGPX: Immortal Grand Prix","Mecha, Sci-Fi, Shounen, Sports",TV,5,6.77,2392
985,"Katte ni Kaizou Specials","Comedy, Parody, School, Sci-Fi, Shounen",Special,3,6.77,1736
986,"Tetsujin 28-gou: Hakuchuu no Zangetsu","Action, Adventure, Mecha, Sci-Fi",Movie,1,6.77,404
987,"009 Re:Cyborg","Action, Adventure, Mecha, Sci-Fi",Movie,1,6.76,8307
988,"Chikyuu Bouei Kazoku","Action, Comedy, Sci-Fi, Shounen",TV,13,6.76,726
989,"Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!","Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",Special,1,6.76,4327
990,"Freedom Previsited","Action, Adventure, Sci-Fi",OVA,1,6.76,1990
991,"Kurogane Communication","Action, Adventure, Drama, Sci-Fi",TV,24,6.76,2928
992,"Medarot Damashii","Action, Adventure, Sci-Fi",TV,39,6.76,9590
993,"Mobile Suit Gundam AGE: Memory of Eden","Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.76,2405
994,"Persona: Trinity Soul","Action, Sci-Fi, Super Power",TV,26,6.76,48744
995,".hack//Tasogare no Udewa Densetsu","Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,12,6.75,47679
996,"Choujuushin Gravion Zwei","Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.75,5808
997,"Doraemon: It&#039;s New Year!","Comedy, Kids, Sci-Fi, Shounen",Special,1,6.75,476
998,"E&#039;s Otherwise","Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,26,6.75,11704
999,"Ginga Tetsudou 999: Diamond Ring no Kanata e","Adventure, Drama, Sci-Fi",Movie,1,6.75,745
1000,"Gun Frontier","Action, Adventure, Drama, Historical, Sci-Fi, Seinen",TV,13,6.75,4732
1001,"Hakugei Densetsu","Adventure, Sci-Fi",TV,26,6.75,1387
1002,"Jetter Mars","Action, Drama, Mecha, Sci-Fi",TV,27,6.75,382
1003,"Kemeko Deluxe!","Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",TV,12,6.75,26991
1004,"Persona 4 the Golden Animation","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,12,6.75,39165
1005,"Space Cobra Pilot","Action, Adventure, Sci-Fi, Space",Special,1,6.75,873
